,Home,Non-home
0,0.0,1.919556982368356
1,0.0,34.42684243074024
2,100.0,14.196866362167551
3,0.0,17.32734596764567
4,0.0,9.295758163120102
5,0.0,7.575626554600566
6,0.0,4.837438060076198
7,0.0,3.1458686916982197
8,0.0,2.6853642569932297
9,0.0,1.7649126855929085
