,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0
0.1,0.33460543183105024,0.4719431152028024,0.5868519810776097,0.6700799933189763,0.7332301910819833,0.7797545124742298,0.7969003818840544,0.7984075396596122,0.7984075396596122,0.7984075396596122,0.7984075396596122
0.2,0.3614717970375904,0.510041166574986,0.6408122445952836,0.7358453807262731,0.8123191502007059,0.8716099535423926,0.8999106194737881,0.9111925101184161,0.9120606990038791,0.9120606990038791,0.9120606990038791
0.30000000000000004,0.36963602523680344,0.5253895336376223,0.6639696504171722,0.7666809201250734,0.8457737205274631,0.9007527689718897,0.9309798460294758,0.9522484116785247,0.966714591963807,0.9730402642563132,0.9732137445652382
0.4,0.3734300109881211,0.5319396067949723,0.6724274271462277,0.777896546874866,0.8586098105987735,0.9123973317434836,0.942727609618416,0.9663123525569133,0.9851100456160993,0.9960665110154604,1.0
0.5,0.3755938897682262,0.537687998923391,0.6810502487288629,0.793084800471855,0.8758607784628908,0.9254110766080501,0.9547459199780111,0.9769170026721922,0.9923122274577788,0.9994688722730196,1.0
0.6,0.3794206308523645,0.544972637790393,0.6928722340727926,0.8138538283300508,0.8967857228049071,0.9440830725579604,0.9720835479630622,0.9913426061100923,0.9991436560506212,1.0,1.0
0.7000000000000001,0.3831357745837584,0.5511697551213858,0.7026600594171204,0.8313224143908468,0.9147159304426701,0.9602893744511052,0.9832596038742099,0.9987909983419253,1.0,1.0,1.0
0.8,0.38525102666505623,0.5548901318710666,0.7094699219049008,0.8412702583057021,0.9250565139184028,0.9686945994314801,0.9907990168098493,0.9997104119820442,1.0,1.0,1.0
0.9,0.386522349847531,0.558197658572239,0.7148535047583895,0.8517414285923002,0.9352667852436121,0.9758992192387276,0.9951272197086466,1.0,1.0,1.0,1.0
1.0,0.3880709334152017,0.5610634251432585,0.7188259416863335,0.8587491120746892,0.9432030408351381,0.9808362881889071,0.9975097476679068,1.0,1.0,1.0,1.0
