,0,1,2,3,4,5,6
0,0.4316675049564969,0.0,0.0,0.043883336771998877,0.0,0.004140902251199885,0.0
1,1.3985808306868095,0.12565593643679976,0.0262218272553599,0.08251021732271877,0.0,0.0487620202607998,0.0
2,2.2548106276799276,0.49834287331487936,0.3856045120118394,1.3452802747295987,0.0,0.06911391627359936,0.0
3,3.946660499504565,0.5370065220643193,0.6277037092022386,1.8013998250247985,0.0,0.7592886614543993,0.0
4,4.232206605589364,0.6549408789739193,0.6277037092022386,1.8013998250247985,0.0,1.215187890723838,0.0
5,6.779506764711765,1.1864676523339186,0.8896532659766386,2.4492470242363185,0.0,1.215187890723838,0.16392528965999958
6,7.734582244317044,1.476682877651518,0.9110428636003179,3.045403695280318,0.0,1.215187890723838,0.16392528965999958
7,8.102023327641525,1.6703377943999969,0.9110428636003179,3.8702845828415975,0.0,1.2626796751747182,0.16392528965999958
8,9.428002373642805,2.0376615535795164,0.9110428636003179,3.8702845828415975,0.03169321897632,1.2626796751747182,0.16392528965999958
9,9.284988288014326,2.0376615535795164,1.0867971801772778,3.8702845828415975,0.03169321897632,1.2626796751747182,0.16392528965999958
10,9.500866926120379,2.156775279251996,1.0867971801772778,3.8702845828415975,0.03169321897632,1.5398240740291183,0.16392528965999958
11,10.686741427747576,2.156775279251996,1.0867971801772778,3.8702845828415975,0.03169321897632,1.6082026122993582,0.16392528965999958
12,10.342395053340377,2.259464496965276,1.0867971801772778,3.8702845828415975,0.03169321897632,1.6082026122993582,0.16392528965999958
13,10.548787570440377,2.259464496965276,1.0867971801772778,3.8702845828415975,0.03169321897632,1.6082026122993582,0.16392528965999958
14,11.853464621050934,2.4116875674988765,1.4055124979438371,4.007972273595837,0.03169321897632,1.6082026122993582,0.16392528965999958
15,14.108424260829494,2.4116586972508762,2.4476168711702373,4.307480261573277,0.07464946451423989,1.6082026122993582,0.16392528965999958
16,14.581075164836534,2.8790529742497553,2.4476168711702373,4.199723386900797,0.07464946451423989,1.5929971846430382,0.16392528965999958
17,15.891718901697008,3.0470854250284742,2.710142972449436,4.182492255601438,0.07464946451423989,1.5929971846430382,0.16392528965999958
18,18.242656199568362,3.259174197190555,5.49429226268526,5.060888159104796,0.07464946451423989,2.378583656855997,0.16392528965999958
19,22.17806946256978,4.885721160207351,5.356161258819356,5.235899693518556,0.14318917400831968,2.455511253169917,0.16392528965999958
20,27.893186396610577,5.426085457193334,5.833573768550877,5.902062006746393,0.49905634311455926,3.288719249302075,0.16392528965999958
21,37.96618521217816,7.62741791315333,7.795334259878875,7.320429157030995,0.6496826646076788,4.676111244678714,0.19599702510959957
22,51.83127161544036,8.9329928172301,8.789314773946073,9.447056524870037,1.2737265653639984,8.307587805527989,0.16392528965999958
23,70.45052290614962,14.142210214513778,10.708060757903507,10.929272093812274,1.5474746945486382,8.734408085377906,0.16392528965999958
24,95.46650923713077,18.775443089916337,11.134966192389587,14.25326051973307,2.5650730401647985,12.503758170314386,0.3510927362342395
25,118.84083386608923,24.37978407881264,14.254267944380624,16.039550274329223,2.855862547850397,14.259911669134548,0.3510927362342395
26,153.8819792289886,31.497954350448648,19.293830176568626,25.099068993437253,3.2728779690287966,14.888483644958864,0.5426459365958394
27,204.41958468222018,42.151203319686225,21.58589905236571,33.13942484736088,3.8549077999766364,18.781485002771028,0.8026833167654389
28,255.69092437011716,57.59215091004508,25.16133985183628,39.20634731915064,6.076419009693115,23.98978448188135,2.254017845740317
29,311.53671215227433,73.97969949893884,28.012610589172308,43.41716308621797,8.764882739685593,28.09721959464871,3.658360030221596
30,374.71592128228116,87.0733054695268,33.683009372473386,50.19292504806477,12.3382524930667,36.31890766279225,5.084430209934235
31,459.7320329383384,107.50819690055965,37.316259722970194,63.68768709827977,16.06670854051822,41.23695144971927,6.494229854529115
32,544.8330031200375,126.49753895288347,44.07884646937944,71.87691940508296,17.890400786448936,50.788135834213946,8.156513483279031
33,616.2683075276386,140.39377524869516,49.79120789345612,80.45598874511477,20.519279746452938,55.38497290081678,11.290356768144944
34,674.1218117237398,151.7069745765739,53.75744675657803,88.20152059000831,24.325853960127862,61.298104797749616,12.72115852274254
35,739.541068553187,166.96385222008635,57.756109398950194,92.90749597606344,26.507564848560992,65.87425721978308,14.176476507288465
36,791.6222560029694,173.75922217165547,64.47309746187452,99.19592365636512,28.523838080870856,76.93872608783013,15.483546973160623
37,828.2479087374371,182.92137759967994,65.28963716634907,104.68181340447306,30.93980363593612,78.77819915779122,16.535898907519183
38,859.0575610902487,192.2662267900657,71.07407871123249,106.69121057769368,31.376636957391625,82.37371724465388,16.671023213090383
39,887.4929622521244,201.9801194547735,70.72375450670242,108.84921265565963,34.70723628477529,81.3133351171811,17.213751930561102
40,934.147261560429,207.05743846417232,75.5517572998227,113.31991888117727,33.940412628544586,82.60733647614082,17.255047176201103
41,961.0097732659284,212.69859874799778,77.69767832756165,117.7827172915987,37.780978816842946,85.55229598585672,16.685192505167983
42,976.4862456045103,214.64260716484364,76.91777186713091,121.13153134869138,38.412334165333185,90.2990379951249,16.842477341711984
43,993.5507251591667,222.52329131338726,77.97291642422962,122.97975651191203,39.28735955759813,91.51770385599612,16.59925539522622
44,1021.1311392604042,223.99699849608962,81.83917045876309,129.3746695853841,40.38135145323652,93.62916037821994,17.538772110134857
45,1041.6190375712276,225.45413177132218,82.292766410386,132.57673825218598,40.41847559708981,101.24822100524173,17.221218721196138
46,1067.3048307183067,224.48261561128464,82.25073653914397,131.70689767020545,44.32161620864016,104.3999727804508,16.80472390537246
47,1101.5098053563631,228.4865557310498,80.89972771634572,134.18303696571144,43.91883349953072,100.8928974985846,17.50983577153006
48,1118.1033322506812,233.48823228376395,82.12358871568253,138.21518960103464,45.43223006362974,105.1134548598241,16.626158227018013
49,1151.5797110241824,238.36524402019734,87.73740399601336,142.1745734529341,45.82307566733742,107.00938934399443,17.32221424837673
50,1162.8734215870213,247.62863169444142,86.49238750387238,146.69584442141485,50.76851241332429,114.79314429860543,18.040994573626975
51,1196.7292067224769,252.69276705824538,89.18943352120313,153.51365719147424,50.912547801542296,120.81781112558075,17.34725825553545
52,1214.1776749411854,251.87657277954415,89.4257627235167,160.37326309531392,50.05743925136773,123.11462028160365,16.033625518674175
53,1230.9168313183686,260.1375915814768,92.76392342451557,167.6758309241938,53.292972364871396,126.78342019570515,16.494834552096886
54,1265.1407607453937,273.8615972923117,91.5416926024922,177.85430866305134,53.953460843971094,125.28890312632178,17.253541640274168
55,1290.2838898342468,281.05642628755857,94.56812668061364,177.04528586750249,52.97673773787829,128.0805530178419,17.285912515649688
56,1295.82752109076,275.11131496964725,93.04306699947877,180.52580804743616,54.71100026397947,137.2794552831156,19.224802163708564
57,1335.0944064843354,283.0255527742833,95.50718907720302,184.734761620374,55.04952293723703,145.6843385055868,18.34485590873705
58,1358.2931483533596,285.1919730028295,89.3970776650317,187.48410318900721,64.80557824395781,155.44300092621555,17.57673500842985
59,1375.1234852150865,290.8060988484536,96.9861637594201,203.09296072880426,62.86369730428308,150.62517585540996,18.21078696636089
